uid://A002/X307fb7/Xa8b,Callisto,18.26115671529038,11038.826
uid://A002/X307fb7/Xa8b,J0403-360,18.26115671529038,11038.826
uid://A002/X307fb7/Xa8b,HD21997,18.26115671529038,11038.826
uid://A002/X3ddbb0/Xc2,3C279,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,Titan,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,"J1008+063; B1005+066",18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/Xc2,COSMOSmedz_83,18.423740773873146,10942.403
uid://A002/X3ddbb0/X195,Titan,18.62992541775776,346259.97
uid://A002/X3ddbb0/X195,J0635-7516,18.62992541775776,346259.97
uid://A002/X3ddbb0/X195,"ET Cha",18.62992541775776,346259.97
uid://A002/X30a93d/X772,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X772,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X603,Uranus,19.009762638462625,339420.78
uid://A002/X30a93d/X603,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X603,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X603,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X603,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X772,Uranus,19.009762638462625,339420.78
uid://A002/X30a93d/X772,J0132-169,19.009762638462625,339420.78
uid://A002/X30a93d/X772,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X772,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X772,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X772,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X772,J0403-360,19.009762638462625,339420.78
uid://A002/X30a93d/X772,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X603,J1924-292,19.009762638462625,339420.78
uid://A002/X30a93d/X603,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X603,J0132-169,19.009762638462625,339420.78
uid://A002/X30a93d/X603,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,J0403-360,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,Callisto,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,J0132-169,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/Xa32,vv114,19.009762638462625,339420.78
uid://A002/X30a93d/X603,vv114,19.009762638462625,339420.78
uid://A002/X307fb7/X60f,"3c454.3 - p 1",18.475073313782993,349184.0
uid://A002/X307fb7/X60f,"HR 8799",18.475073313782993,349184.0
uid://A002/X307fb7/X60f,Neptune,18.475073313782993,349184.0
uid://A002/X369097/X1e9,"NGC 1068",60.8661896432024,106523.38
uid://A002/X40e374/X6cb,3C279,9.084942669519757,22178.592
uid://A002/X40e374/X6cb,J165809+074125,9.084942669519757,22178.592
uid://A002/X40e374/X6cb,Titan,9.084942669519757,22178.592
uid://A002/X40e374/X6cb,"NGC 6240",9.084942669519757,22178.592
uid://A002/X369097/X1e9,Callisto,60.8661896432024,106523.38
uid://A002/X369097/X1e9,J0423-013,60.8661896432024,106523.38
uid://A002/X369097/X1e9,J0339-017,60.8661896432024,106523.38
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X41f8d2/X9e9,J2253+161,23.96095778717057,8413.6875
uid://A002/X41f8d2/X9e9,J2310+1855,23.96095778717057,8413.6875
uid://A002/X41f8d2/X9e9,Neptune,23.96095778717057,8413.6875
uid://A002/X3e007f/X3ab,"J1256-057,26.876990350456545,1248.311841860183
uid://A002/X3e007f/X3ab,Titan,26.876990350456545,240158.31
uid://A002/X3e007f/X3ab,J1408-078,26.876990350456545,240158.31
uid://A002/X3e007f/X3ab,G15.v2.19,26.876990350456545,240158.31
uid://A002/X3e17df/X3fd,3C279,22.268350698316922,289611.78
uid://A002/X3e17df/X3fd,J1332+0200,22.268350698316922,289611.78
uid://A002/X3e17df/X3fd,Titan,22.268350698316922,289611.78
uid://A002/X3e17df/X3fd,"Abell 1835",22.268350698316922,289611.78
uid://A002/X3e33cb/X2fd,Callisto,67.70546189633326,95283.305
uid://A002/X3e33cb/X2fd,CIDA-1,67.70546189633326,95283.305
uid://A002/X3e33cb/X2fd,J0538-440,67.70546189633326,95283.305
uid://A002/X3e33cb/X2fd,J0510+180,67.70546189633326,95283.305
uid://A002/X3e33cb/X2fd,2MASS_0444+2512,67.70546189633326,95283.305
uid://A002/X3e3a61/X28d,3c273,61.992619926229764,104064.0
uid://A002/X3e3a61/X28d,ngc4418,61.992619926229764,104064.0
uid://A002/X3e3a61/X28d,Titan,61.992619926229764,104064.0
uid://A002/X45c06b/Xabf,Callisto,18.367634769786847,10974.828
uid://A002/X45c06b/Xabf,ECDFS02,18.367634769786847,10974.828
uid://A002/X45c06b/Xabf,J0403-360,18.367634769786847,10974.828
uid://A002/X45c06b/Xabf,ECDFS02,18.367634769786847,10974.828
uid://A002/X45c06b/Xabf,ECDFS02,18.367634769786847,10974.828
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,Titan,28.506787330332866,226304.0
uid://A002/X47d651/X2fc,G0.25+0.02,66.91861169908184,96368.055
uid://A002/X45f1dd/X7a,3c279,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X45f1dd/X7a,a1689,28.506787330332866,226304.0
uid://A002/X47d651/X2fc,nrao530,66.91861169908184,96368.055
uid://A002/X47d651/X2fc,J1717-337,66.91861169908184,96368.055
uid://A002/X47d651/X2fc,G0.25+0.02,66.91861169908184,96368.055
uid://A002/X47d651/X2fc,G0.25+0.02,66.91861169908184,96368.055
uid://A002/X47d651/X2fc,G0.25+0.02,66.91861169908184,96368.055
uid://A002/X47d651/X2fc,G0.25+0.02,66.91861169908184,96368.055
uid://A002/X47d651/X2fc,G0.25+0.02,66.91861169908184,96368.055
uid://A002/X47d651/X2fc,G0.25+0.02,66.91861169908184,96368.055
uid://A002/X47d651/X2fc,G0.25+0.02,66.91861169908184,96368.055
